driver id,car id,drive name,city,vechicle type,vechicle age,battery capacity(kw),total km driven,current charge percentage,estimated rangekm,batery health,vechicle-status,average energy per km kwh,charging cost,total maintanace cost,max speed,gross revenue,driver earnings
182,100182,Driver_182,Bangalore,Mini EV,5.1,60,215690.8,17.8,83.4,92.6,Inactive,0.128,3785.04,21702.06,120,235839.78,139944.06
183,100183,Driver_183,Bangalore,Hatchback,6.3,30,212733.6,69.3,144.4,85.5,Inactive,0.144,1348.91,28536.02,120,421165.79,182711.45
184,100184,Driver_184,Mumbai,Sedan,4.5,30,246786.2,94.1,215.5,95.8,Inactive,0.131,2393.89,18218.34,160,765839.74,483329.21
185,100185,Driver_185,Chennai,Sedan,0.6,40,14757.6,15.4,33.7,85.2,Inactive,0.183,3706.83,29435.2,160,111820.86,62728.09
186,100186,Driver_186,Delhi,SUV,2.6,50,24360.3,92.9,234.6,74.7,Maintenance,0.198,2258.29,38418.33,100,282627.12,150144.47
187,100187,Driver_187,Bangalore,Sedan,2.3,60,33416.7,65.1,315.0,90.0,Inactive,0.124,3832.96,25090.64,100,172874.47,118575.44
188,100188,Driver_188,Delhi,Hatchback,1.8,40,188695.2,88.6,198.0,73.5,Active,0.179,2007.55,25825.09,140,584242.44,334768.29
189,100189,Driver_189,Chennai,Mini EV,3.9,50,18582.6,87.3,328.2,74.7,Active,0.133,4524.21,19037.63,100,83028.43,54705.65
190,100190,Driver_190,Bangalore,Sedan,4.0,60,230455.5,26.1,79.5,71.1,Inactive,0.197,3833.0,19978.48,160,736891.07,365483.63
191,100191,Driver_191,Chennai,Hatchback,1.4,30,48939.4,82.4,124.2,98.6,Active,0.199,4446.46,41113.38,140,295475.69,167217.79
192,100192,Driver_192,Chennai,Hatchback,2.0,75,197204.3,76.6,413.3,81.0,Maintenance,0.139,4990.04,38250.8,120,162924.78,110743.11
193,100193,Driver_193,Chennai,SUV,4.6,30,237992.6,10.1,17.5,95.5,Inactive,0.173,1883.8,34425.93,160,419021.66,175137.86
194,100194,Driver_194,Bangalore,Hatchback,1.2,40,224835.4,56.8,129.1,81.2,Inactive,0.176,882.06,8554.35,160,106122.86,60526.77
195,100195,Driver_195,Mumbai,SUV,2.3,50,213473.9,93.3,308.9,95.0,Maintenance,0.151,1931.26,10258.41,120,152083.88,95971.62
196,100196,Driver_196,Chennai,SUV,1.3,60,119183.5,46.6,171.5,98.9,Active,0.163,2533.63,35673.09,100,168211.53,101905.31
197,100197,Driver_197,Delhi,Sedan,2.1,50,41339.3,74.0,187.8,81.9,Active,0.197,3547.33,35682.12,100,764072.46,501522.18
198,100198,Driver_198,Delhi,SUV,1.2,30,201954.7,22.6,56.0,94.9,Active,0.121,1088.22,29072.5,100,486742.85,232490.87
199,100199,Driver_199,Chennai,Sedan,8.0,40,226111.5,49.9,153.5,97.2,Maintenance,0.13,1051.37,22321.19,160,666264.05,345457.65
200,100200,Driver_200,Chennai,Mini EV,5.6,40,91716.1,91.7,258.3,83.4,Active,0.142,655.92,21646.32,140,424168.71,282001.6
201,100201,Driver_201,Mumbai,Sedan,1.2,60,38622.8,28.0,88.0,85.8,Inactive,0.191,4973.39,13876.32,160,636436.83,323140.38
202,100202,Driver_202,Delhi,Mini EV,3.1,75,128086.3,45.0,251.9,79.6,Active,0.134,631.87,26269.21,160,447074.22,281680.3
203,100203,Driver_203,Bangalore,SUV,1.3,40,70299.1,83.5,173.1,71.7,Active,0.193,3090.61,32546.46,120,182075.28,105195.06
204,100204,Driver_204,Hyderabad,Sedan,5.8,50,237151.9,60.7,183.9,75.6,Maintenance,0.165,2939.56,7398.56,100,224467.52,104521.66
205,100205,Driver_205,Delhi,Mini EV,0.5,75,54358.8,21.7,91.9,97.6,Maintenance,0.177,768.0,25538.03,120,630774.87,412491.61
206,100206,Driver_206,Hyderabad,Sedan,3.3,60,148574.1,40.3,165.6,99.3,Inactive,0.146,4769.12,44943.55,140,180652.0,124762.4
207,100207,Driver_207,Delhi,Hatchback,2.2,75,204541.3,44.1,184.8,78.8,Active,0.179,3779.74,47590.52,160,688067.72,434342.14
208,100208,Driver_208,Delhi,Sedan,1.9,50,230654.4,97.1,351.8,87.0,Maintenance,0.138,1132.9,23825.41,140,175915.56,117088.71
209,100209,Driver_209,Chennai,Hatchback,3.8,50,56372.6,72.4,244.6,93.6,Inactive,0.148,505.77,30845.17,120,713414.0,390897.08
210,100210,Driver_210,Mumbai,Hatchback,4.6,30,208057.7,81.0,146.4,92.7,Active,0.166,1231.95,28081.83,140,65058.5,31119.97
211,100211,Driver_211,Chennai,Sedan,3.1,60,44421.6,16.8,51.7,99.3,Maintenance,0.195,3173.14,28175.88,100,373492.5,222635.35
212,100212,Driver_212,Delhi,Mini EV,1.7,30,86118.2,97.7,191.6,86.6,Inactive,0.153,2930.56,23878.58,100,87226.58,49852.69
213,100213,Driver_213,Mumbai,SUV,0.9,30,109763.5,36.5,63.3,88.0,Active,0.173,936.44,24801.45,100,405177.99,176111.7
214,100214,Driver_214,Mumbai,Mini EV,4.2,50,27328.5,59.0,218.5,96.6,Maintenance,0.135,1339.62,16160.45,140,219681.71,105572.13
215,100215,Driver_215,Chennai,SUV,6.1,30,25998.3,40.9,75.3,99.1,Inactive,0.163,1523.81,14997.66,160,774220.78,469270.99
216,100216,Driver_216,Mumbai,SUV,4.1,30,101727.1,86.9,212.0,87.1,Inactive,0.123,4102.03,33240.81,100,761941.11,407418.99
217,100217,Driver_217,Bangalore,SUV,6.6,40,15455.6,17.1,39.1,76.1,Inactive,0.175,1165.45,23258.9,100,115270.58,65347.96
218,100218,Driver_218,Delhi,Hatchback,6.9,75,117248.5,88.6,363.1,88.7,Inactive,0.183,4017.59,9327.84,100,743696.13,423018.17
219,100219,Driver_219,Chennai,Hatchback,7.0,50,220083.9,33.8,98.3,87.2,Maintenance,0.172,668.6,12260.74,160,79086.9,52740.86
220,100220,Driver_220,Hyderabad,SUV,0.9,60,230604.6,90.7,446.1,94.5,Maintenance,0.122,1899.27,43044.65,100,779372.48,365048.11
221,100221,Driver_221,Hyderabad,Mini EV,6.3,50,71007.9,47.5,138.1,75.6,Active,0.172,4610.45,24301.13,140,665763.04,369219.47
222,100222,Driver_222,Bangalore,Sedan,2.8,75,103829.4,80.2,371.3,87.1,Active,0.162,1367.44,42261.02,120,74803.28,31055.91
223,100223,Driver_223,Hyderabad,SUV,2.6,60,128756.0,67.2,310.2,70.9,Maintenance,0.13,2699.54,38370.54,160,490160.19,247495.59
224,100224,Driver_224,Bangalore,Hatchback,6.1,30,74842.0,44.8,101.1,87.2,Active,0.133,4357.0,34275.69,140,538690.5,298426.12
225,100225,Driver_225,Chennai,Mini EV,7.3,40,152279.8,10.8,30.9,94.2,Maintenance,0.14,3707.33,24188.6,160,688689.63,370308.0
226,100226,Driver_226,Bangalore,Mini EV,2.8,75,206956.2,45.7,267.8,85.3,Inactive,0.128,4849.18,34668.99,140,273856.94,118424.33
227,100227,Driver_227,Chennai,Hatchback,7.9,50,216065.4,33.5,94.6,96.8,Maintenance,0.177,1347.62,19557.04,100,654072.37,419070.13
228,100228,Driver_228,Delhi,Mini EV,5.5,40,181714.4,69.0,138.0,77.8,Maintenance,0.2,2320.7,33322.57,120,307375.29,188731.74
229,100229,Driver_229,Delhi,Mini EV,7.3,50,129292.1,86.1,230.2,96.3,Active,0.187,1822.03,32690.57,120,760192.54,509235.76
230,100230,Driver_230,Chennai,SUV,3.2,50,108015.8,89.8,299.3,87.6,Maintenance,0.15,4330.46,36199.2,100,404164.76,185254.23
231,100231,Driver_231,Chennai,Mini EV,4.5,60,18245.2,86.9,398.0,76.0,Maintenance,0.131,4942.36,47590.24,120,287287.59,176595.84
232,100232,Driver_232,Chennai,Mini EV,3.0,40,81786.4,15.2,39.0,76.3,Active,0.156,3093.26,27996.18,100,147054.47,77955.55
233,100233,Driver_233,Mumbai,Mini EV,3.7,60,98912.5,13.4,59.1,81.2,Active,0.136,4514.03,32249.06,100,557561.11,327849.32
234,100234,Driver_234,Bangalore,SUV,5.7,50,81462.6,19.2,60.0,79.2,Active,0.16,4207.3,16809.02,140,375248.92,227413.62
235,100235,Driver_235,Bangalore,Hatchback,8.0,60,93016.5,27.0,82.7,97.5,Maintenance,0.196,586.06,34838.74,120,600557.46,346466.31
236,100236,Driver_236,Bangalore,Sedan,3.2,30,96922.1,67.6,111.4,88.7,Inactive,0.182,4976.06,33877.32,100,86176.29,37464.02
237,100237,Driver_237,Mumbai,Mini EV,1.4,50,121227.1,23.8,67.6,88.9,Maintenance,0.176,2393.92,19487.28,120,364119.31,243809.4
238,100238,Driver_238,Delhi,Sedan,2.6,30,126946.1,64.8,106.8,94.9,Active,0.182,2110.65,15275.83,160,732767.47,444395.02
239,100239,Driver_239,Mumbai,Hatchback,2.3,30,169550.1,91.6,147.0,90.1,Active,0.187,4772.51,19912.35,100,728584.54,432269.96
240,100240,Driver_240,Mumbai,Hatchback,2.5,30,29453.2,25.7,62.7,78.7,Inactive,0.123,1907.18,19692.22,100,57254.25,25278.8
241,100241,Driver_241,Bangalore,Hatchback,3.2,60,238996.8,34.1,114.3,81.2,Maintenance,0.179,1322.91,37559.45,140,676781.26,410786.41
242,100242,Driver_242,Mumbai,Mini EV,5.4,40,32698.9,72.7,232.6,98.3,Active,0.125,966.71,33828.21,160,185945.42,95562.04
243,100243,Driver_243,Hyderabad,Sedan,7.0,40,123354.5,53.9,112.9,83.2,Active,0.191,1677.26,28698.43,120,783421.67,470799.84
244,100244,Driver_244,Hyderabad,Sedan,3.7,40,123072.8,69.7,163.0,74.5,Inactive,0.171,4514.28,14971.43,120,429175.68,232092.49
245,100245,Driver_245,Mumbai,SUV,1.1,60,83555.3,39.8,168.2,85.2,Inactive,0.142,3394.93,17242.26,160,383141.66,219122.73
246,100246,Driver_246,Chennai,Mini EV,3.9,30,245264.3,77.1,191.2,82.1,Active,0.121,3007.09,5548.3,140,717583.17,408089.38
247,100247,Driver_247,Mumbai,Hatchback,3.2,30,205064.2,86.0,175.5,93.0,Inactive,0.147,2629.1,35531.76,100,123077.77,73560.27
248,100248,Driver_248,Chennai,Hatchback,3.2,50,139184.2,43.7,169.4,96.9,Maintenance,0.129,1132.02,36823.92,100,240716.98,110435.28
249,100249,Driver_249,Chennai,Mini EV,2.1,40,180613.0,19.7,51.5,97.8,Inactive,0.153,3149.65,30284.89,120,772891.07,310162.18
250,100250,Driver_250,Chennai,Mini EV,6.8,60,231470.9,80.3,249.6,90.8,Active,0.193,3787.23,16286.61,140,428082.59,220633.25
251,100251,Driver_251,Delhi,SUV,2.6,50,242770.5,50.8,193.9,82.4,Inactive,0.131,4488.97,36339.68,140,583905.77,397437.58
252,100252,Driver_252,Bangalore,SUV,2.1,50,173219.8,92.9,354.6,91.3,Active,0.131,2767.52,25218.61,100,620581.27,352914.68
253,100253,Driver_253,Delhi,Mini EV,5.6,75,75052.4,86.3,349.9,85.7,Active,0.185,2213.92,5593.16,140,612638.76,274634.08
254,100254,Driver_254,Hyderabad,Hatchback,1.6,30,174195.7,36.6,61.0,71.0,Maintenance,0.18,961.16,40198.46,120,606809.55,344899.12
255,100255,Driver_255,Bangalore,Hatchback,5.7,30,231988.8,44.9,68.4,99.3,Maintenance,0.197,4846.25,24845.0,120,515421.27,326920.1
256,100256,Driver_256,Mumbai,SUV,7.3,50,190001.4,59.2,176.2,93.3,Active,0.168,1823.8,25485.54,120,771856.44,478955.33
257,100257,Driver_257,Chennai,Mini EV,0.8,50,141366.7,21.7,65.0,77.7,Maintenance,0.167,2598.49,21930.73,140,497660.25,314570.19
258,100258,Driver_258,Delhi,Hatchback,4.2,75,139789.2,16.6,70.3,85.8,Active,0.177,2842.73,22401.28,160,118959.17,55477.73
259,100259,Driver_259,Bangalore,Hatchback,3.0,50,58519.1,77.7,239.8,99.9,Inactive,0.162,539.62,28188.51,120,769172.61,465168.99
260,100260,Driver_260,Hyderabad,Mini EV,7.4,30,99539.6,58.6,122.9,97.3,Maintenance,0.143,2814.39,26296.51,140,723711.21,331281.5
261,100261,Driver_261,Delhi,Sedan,7.6,40,243049.0,79.6,195.3,88.8,Active,0.163,3516.51,41916.68,160,676748.81,312437.24
262,100262,Driver_262,Mumbai,Sedan,6.1,40,10819.5,74.5,242.3,72.2,Active,0.123,4073.97,29702.54,120,733239.93,382963.76
263,100263,Driver_263,Mumbai,Mini EV,3.7,30,100428.0,20.6,51.5,91.6,Active,0.12,3901.82,33751.25,100,318275.1,175322.18
264,100264,Driver_264,Hyderabad,Hatchback,5.0,50,192492.2,49.4,162.5,89.8,Maintenance,0.152,1203.46,28086.56,140,770100.7,341326.08
265,100265,Driver_265,Hyderabad,Sedan,4.7,75,39636.6,13.8,62.3,81.8,Inactive,0.166,4761.41,29741.43,140,208802.71,140250.36
266,100266,Driver_266,Delhi,SUV,1.7,40,156136.8,32.7,101.4,90.1,Inactive,0.129,4335.13,45282.73,160,533505.89,225109.27
267,100267,Driver_267,Chennai,Hatchback,1.2,75,124361.7,39.8,229.6,89.7,Active,0.13,1783.12,9744.33,160,387984.48,226933.18
268,100268,Driver_268,Hyderabad,SUV,4.7,50,202886.4,96.3,362.0,79.4,Active,0.133,3704.9,22922.97,140,150729.37,93435.91
269,100269,Driver_269,Mumbai,Mini EV,3.8,50,124308.0,19.8,57.6,72.5,Maintenance,0.172,4364.21,20741.34,140,600158.46,352884.57
270,100270,Driver_270,Chennai,Sedan,6.9,30,204097.4,62.1,102.4,76.4,Active,0.182,2982.17,41290.31,160,540431.1,240270.21
271,100271,Driver_271,Mumbai,SUV,7.2,75,184640.6,36.2,172.9,85.3,Maintenance,0.157,2137.4,9889.9,120,617904.55,273182.53
272,100272,Driver_272,Bangalore,SUV,4.7,75,166556.3,97.1,406.8,84.5,Maintenance,0.179,681.89,23956.98,140,327076.39,135031.05
273,100273,Driver_273,Bangalore,Hatchback,3.4,60,220980.2,13.6,47.4,73.1,Inactive,0.172,3351.05,28969.88,120,332494.68,170754.49
274,100274,Driver_274,Delhi,Sedan,4.4,60,243305.2,30.1,118.8,94.5,Maintenance,0.152,2690.88,29078.0,120,379924.03,178183.32
275,100275,Driver_275,Delhi,Hatchback,2.1,40,43552.6,64.2,138.8,89.8,Maintenance,0.185,4150.28,30167.33,160,409265.87,236243.51
276,100276,Driver_276,Mumbai,Sedan,2.3,40,145504.2,24.5,57.6,71.2,Inactive,0.17,1160.89,31989.0,160,499518.14,284266.49
277,100277,Driver_277,Chennai,Hatchback,7.6,40,115054.8,99.3,210.2,75.1,Maintenance,0.189,3203.77,41070.4,120,517408.8,286252.01
278,100278,Driver_278,Bangalore,Hatchback,7.4,75,149696.0,30.7,152.5,73.3,Active,0.151,2852.2,39439.75,120,504133.26,228486.63
279,100279,Driver_279,Delhi,Sedan,7.1,75,128315.7,20.6,97.2,73.9,Inactive,0.159,2926.79,29279.38,160,441533.17,225673.45
280,100280,Driver_280,Chennai,Mini EV,2.2,60,198441.1,44.3,159.2,92.2,Inactive,0.167,3092.54,18210.8,120,732564.02,311446.13
281,100281,Driver_281,Delhi,Mini EV,2.4,30,178741.5,81.0,146.4,73.5,Active,0.166,2187.63,29423.0,160,321702.34,143618.73
282,100282,Driver_282,Delhi,Hatchback,2.5,75,108772.6,42.9,226.6,90.4,Active,0.142,2359.53,31401.08,140,469320.37,255839.7
283,100283,Driver_283,Hyderabad,Hatchback,6.3,60,185266.7,86.9,301.4,92.4,Maintenance,0.173,4023.99,23843.46,160,639560.84,409482.74
284,100284,Driver_284,Delhi,Sedan,1.7,30,202070.5,84.1,159.7,88.0,Active,0.158,788.36,9454.74,100,593371.04,403020.87
285,100285,Driver_285,Mumbai,Hatchback,5.8,75,19078.4,79.6,445.5,84.8,Active,0.134,1407.68,37990.28,140,196059.87,124534.84
286,100286,Driver_286,Delhi,SUV,5.1,30,93136.3,69.0,104.5,72.6,Maintenance,0.198,4008.53,20773.44,120,438307.03,272222.71
287,100287,Driver_287,Chennai,Sedan,4.6,75,229177.2,41.3,157.2,78.3,Inactive,0.197,4833.76,22951.2,100,245830.63,128358.1
288,100288,Driver_288,Chennai,Sedan,4.3,50,237018.8,82.3,208.9,96.3,Inactive,0.197,1625.64,21970.85,160,627475.39,393578.91
289,100289,Driver_289,Mumbai,Mini EV,7.2,30,123082.7,33.2,66.0,93.7,Active,0.151,3546.11,16209.13,140,437378.16,176227.08
290,100290,Driver_290,Hyderabad,SUV,2.7,60,170056.0,83.9,399.5,97.9,Maintenance,0.126,1912.43,23216.71,120,760338.58,459953.28
291,100291,Driver_291,Bangalore,Mini EV,6.0,40,185180.1,88.5,258.4,76.1,Active,0.137,4263.51,31574.8,100,740141.1,446115.34
292,100292,Driver_292,Mumbai,Sedan,6.2,75,239708.3,86.3,431.5,79.5,Inactive,0.15,4409.46,39888.35,140,348409.62,217773.72
293,100293,Driver_293,Bangalore,Sedan,4.4,60,122188.4,58.7,220.1,81.8,Inactive,0.16,3991.57,15057.03,160,286738.45,115419.56
294,100294,Driver_294,Bangalore,Mini EV,4.9,50,93592.6,87.6,324.4,77.9,Maintenance,0.135,2621.05,24894.48,160,367957.16,193445.34
295,100295,Driver_295,Hyderabad,Hatchback,6.9,50,115428.6,61.4,155.1,90.6,Active,0.198,3743.67,33827.18,160,197047.41,126112.56
296,100296,Driver_296,Bangalore,Mini EV,6.5,40,108272.6,22.1,46.3,88.9,Inactive,0.191,3742.52,26322.29,100,348801.43,211779.31
297,100297,Driver_297,Chennai,SUV,6.6,60,210548.1,18.7,62.3,77.8,Maintenance,0.18,3021.58,27921.07,100,358820.68,181321.83
298,100298,Driver_298,Delhi,SUV,4.8,75,47762.0,80.2,406.4,90.2,Maintenance,0.148,3986.35,13687.08,140,397814.06,273289.64
299,100299,Driver_299,Bangalore,Hatchback,3.7,75,145051.2,86.4,514.3,74.9,Active,0.126,1910.67,35299.39,160,253436.08,135200.42
300,100300,Driver_300,Hyderabad,Mini EV,3.6,40,214281.9,21.3,61.3,77.5,Inactive,0.139,3653.14,9194.72,100,121665.29,82858.7
301,100301,Driver_301,Mumbai,Sedan,0.7,60,133375.8,99.6,466.9,88.5,Active,0.128,3446.75,28486.34,120,603194.92,321471.6
302,100302,Driver_302,Bangalore,SUV,4.5,40,12000.0,69.7,147.5,79.8,Maintenance,0.189,2602.37,45723.08,160,151336.18,103596.55
303,100303,Driver_303,Delhi,SUV,4.9,60,159606.6,67.2,244.4,85.7,Inactive,0.165,2902.03,33755.79,120,653530.82,348043.13
304,100304,Driver_304,Hyderabad,Mini EV,2.4,50,7586.2,57.1,157.7,74.1,Maintenance,0.181,2611.39,28976.51,160,274707.89,173000.25
305,100305,Driver_305,Hyderabad,SUV,6.5,75,96542.7,47.1,214.1,81.8,Active,0.165,3717.22,38469.78,120,247235.21,130211.82
306,100306,Driver_306,Bangalore,Hatchback,2.6,75,203158.1,47.2,188.3,75.5,Maintenance,0.188,996.6,24329.0,160,190842.08,77447.27
307,100307,Driver_307,Chennai,Sedan,1.9,30,74118.1,21.3,41.2,70.2,Active,0.155,1178.08,21951.57,140,639294.0,351304.02
308,100308,Driver_308,Hyderabad,Mini EV,5.7,30,85910.9,85.9,131.5,71.7,Maintenance,0.196,821.23,17314.17,140,662938.04,429899.15
309,100309,Driver_309,Chennai,SUV,3.4,60,65554.7,99.5,439.0,92.1,Active,0.136,2845.13,34899.32,140,752161.43,336654.99
310,100310,Driver_310,Chennai,Sedan,2.4,50,53687.3,89.9,237.8,76.5,Active,0.189,1561.85,11670.97,140,488522.65,253417.46
311,100311,Driver_311,Bangalore,Sedan,7.8,75,196951.4,52.8,235.7,81.1,Active,0.168,1619.25,31704.91,140,748136.59,523016.25
312,100312,Driver_312,Chennai,Sedan,3.2,40,176825.4,81.2,249.8,77.0,Inactive,0.13,4048.53,39931.96,160,599891.62,243799.46
313,100313,Driver_313,Mumbai,Hatchback,5.9,50,225172.4,53.7,173.2,78.8,Inactive,0.155,2705.41,28988.71,140,599301.81,289221.46
314,100314,Driver_314,Delhi,SUV,1.0,40,115099.1,83.7,205.4,83.6,Inactive,0.163,2776.81,41661.61,140,632012.43,298079.79
315,100315,Driver_315,Chennai,Mini EV,1.9,60,192604.9,23.9,100.3,82.3,Maintenance,0.143,997.09,14807.85,120,183979.1,75317.76
316,100316,Driver_316,Chennai,Mini EV,1.9,30,144898.0,85.3,147.9,85.8,Inactive,0.173,3156.35,10112.87,100,59814.58,40453.23
317,100317,Driver_317,Mumbai,Sedan,4.0,30,93426.9,76.9,120.8,94.7,Inactive,0.191,762.35,29534.31,100,675842.37,286138.56
318,100318,Driver_318,Bangalore,Sedan,1.3,40,135257.0,27.1,66.9,77.5,Inactive,0.162,4763.77,29238.02,100,624712.57,357941.0
319,100319,Driver_319,Mumbai,Mini EV,7.1,40,199153.1,59.5,148.7,89.7,Inactive,0.16,4992.95,21282.3,140,462561.01,323355.63
320,100320,Driver_320,Hyderabad,Mini EV,6.2,60,207408.0,39.1,168.8,86.4,Maintenance,0.139,3945.69,27711.29,160,385624.84,200188.33
321,100321,Driver_321,Chennai,Hatchback,5.0,75,38096.0,90.1,558.5,99.5,Active,0.121,4350.74,26426.65,140,739334.06,409133.75
322,100322,Driver_322,Delhi,SUV,1.2,60,92135.7,22.5,90.6,87.5,Active,0.149,1653.1,24679.39,120,600699.47,370676.12
323,100323,Driver_323,Mumbai,SUV,4.2,75,205781.2,18.6,81.6,71.1,Inactive,0.171,2216.96,43634.72,140,310947.66,200605.55
324,100324,Driver_324,Mumbai,Sedan,7.0,40,188181.3,86.5,178.4,89.0,Inactive,0.194,2221.19,9943.98,120,295123.72,179827.91
325,100325,Driver_325,Bangalore,Sedan,5.6,60,242904.9,77.8,281.2,72.7,Maintenance,0.166,1804.02,14193.42,100,406890.99,253734.99
326,100326,Driver_326,Delhi,Mini EV,2.5,60,127946.7,79.6,367.4,74.0,Inactive,0.13,1391.49,26508.32,120,231736.32,111204.96
327,100327,Driver_327,Mumbai,Hatchback,5.6,75,26950.7,70.5,343.3,80.4,Maintenance,0.154,2050.36,37003.87,120,790738.94,462476.56
328,100328,Driver_328,Mumbai,SUV,3.8,40,53922.9,43.6,96.4,95.6,Active,0.181,3828.12,25005.99,120,701564.26,453238.71
329,100329,Driver_329,Chennai,Hatchback,5.7,30,79753.9,52.4,106.9,92.2,Active,0.147,1417.11,20184.47,160,517281.49,360902.45
330,100330,Driver_330,Chennai,Mini EV,4.9,75,15653.1,25.3,132.7,93.7,Inactive,0.143,1720.77,38299.2,100,341483.86,164387.98
331,100331,Driver_331,Hyderabad,Sedan,0.6,60,61636.3,44.3,134.2,73.0,Maintenance,0.198,2680.98,16809.6,120,425488.12,228655.56
332,100332,Driver_332,Chennai,Sedan,2.4,75,79707.2,54.1,225.4,70.6,Inactive,0.18,2083.61,21493.12,140,658919.65,387271.93
333,100333,Driver_333,Mumbai,Sedan,7.6,50,60267.8,40.8,135.1,74.1,Inactive,0.151,2219.93,38400.07,120,363000.0,207588.65
334,100334,Driver_334,Mumbai,Hatchback,7.3,50,115046.5,21.9,63.7,87.4,Inactive,0.172,4100.47,28041.13,120,372548.22,250613.42
335,100335,Driver_335,Bangalore,SUV,2.9,75,135575.6,74.7,415.0,95.2,Active,0.135,3771.86,42186.96,160,770897.14,378513.91
336,100336,Driver_336,Hyderabad,SUV,6.3,30,37228.7,12.4,18.7,88.5,Inactive,0.199,3051.69,13888.43,100,319446.0,193725.59
337,100337,Driver_337,Mumbai,SUV,4.3,75,119847.1,68.5,380.6,81.6,Maintenance,0.135,1118.81,7574.37,100,744076.31,509736.48
338,100338,Driver_338,Bangalore,SUV,6.2,30,48384.2,95.9,185.6,88.5,Inactive,0.155,1962.03,18603.3,160,632161.04,368157.31
339,100339,Driver_339,Mumbai,Hatchback,3.5,75,150482.4,57.3,226.2,93.6,Inactive,0.19,991.92,36258.59,120,439026.99,227715.99
340,100340,Driver_340,Chennai,Mini EV,4.4,30,51513.3,49.6,77.9,93.2,Maintenance,0.191,2576.06,28194.54,100,567464.72,380827.1
341,100341,Driver_341,Mumbai,Mini EV,1.2,75,32727.0,80.1,308.1,90.9,Active,0.195,2268.8,9843.3,160,492736.61,302436.96
342,100342,Driver_342,Bangalore,Mini EV,1.2,50,174470.8,91.6,248.9,91.6,Active,0.184,910.36,34172.34,100,442862.98,228174.62
343,100343,Driver_343,Delhi,SUV,3.3,60,15757.0,25.4,103.7,96.1,Active,0.147,1229.56,27283.93,100,364686.27,179737.63
344,100344,Driver_344,Mumbai,Hatchback,5.2,30,225142.8,96.4,241.0,93.0,Active,0.12,2563.89,34470.84,100,505987.95,277301.66
345,100345,Driver_345,Bangalore,Mini EV,3.9,60,24454.2,64.0,274.3,86.4,Inactive,0.14,3328.86,24396.16,120,161192.13,96067.78
346,100346,Driver_346,Chennai,SUV,6.9,75,210313.5,36.9,142.7,71.5,Maintenance,0.194,4971.81,14028.03,120,774719.95,484045.37
347,100347,Driver_347,Hyderabad,Sedan,1.2,50,84091.4,90.8,244.1,92.8,Inactive,0.186,792.17,15362.17,140,296906.4,155616.77
348,100348,Driver_348,Bangalore,SUV,5.1,30,144984.9,98.1,181.7,72.6,Inactive,0.162,3598.94,48359.74,140,370290.2,242295.46
349,100349,Driver_349,Hyderabad,Hatchback,7.5,75,142845.4,56.8,249.1,84.8,Active,0.171,4476.49,15555.38,120,51185.69,20842.61
350,100350,Driver_350,Chennai,SUV,6.5,60,106440.1,40.0,145.5,89.1,Active,0.165,3382.78,23234.01,100,280829.41,155019.77
351,100351,Driver_351,Hyderabad,Sedan,1.4,50,88633.6,75.2,222.5,70.9,Active,0.169,1373.07,44666.51,160,737122.29,471151.11
352,100352,Driver_352,Bangalore,Mini EV,1.7,60,223554.3,58.3,238.0,93.5,Maintenance,0.147,4675.05,18654.47,140,466382.91,189172.15
353,100353,Driver_353,Delhi,Hatchback,6.5,50,21222.2,23.4,62.6,80.2,Maintenance,0.187,3319.3,34993.2,160,190534.18,82892.54
354,100354,Driver_354,Hyderabad,Hatchback,5.8,50,106398.0,54.7,196.8,83.6,Maintenance,0.139,1472.63,11886.53,100,633342.79,426876.94
355,100355,Driver_355,Mumbai,Sedan,6.5,75,42749.1,40.6,191.5,96.2,Maintenance,0.159,3989.9,30132.98,120,203890.33,83791.94
356,100356,Driver_356,Mumbai,Sedan,0.5,30,173327.8,63.5,150.0,84.0,Active,0.127,963.96,38432.95,100,483169.88,238513.37
357,100357,Driver_357,Bangalore,Hatchback,2.0,50,72779.1,38.7,124.8,73.5,Active,0.155,1208.73,32007.1,100,204933.03,103510.74
358,100358,Driver_358,Hyderabad,Hatchback,1.6,50,145650.3,25.4,87.6,96.8,Inactive,0.145,2496.41,18652.01,100,129445.19,53867.32
359,100359,Driver_359,Mumbai,Mini EV,1.8,75,223362.6,66.7,285.9,83.4,Maintenance,0.175,1905.98,38492.56,100,780261.42,489007.68
360,100360,Driver_360,Mumbai,SUV,1.2,60,28829.4,37.9,132.2,93.0,Maintenance,0.172,1542.62,31362.79,140,734646.21,380269.83
361,100361,Driver_361,Hyderabad,Hatchback,3.9,30,21014.5,20.2,38.4,95.4,Maintenance,0.158,3955.74,18051.39,100,354264.49,217618.27
362,100362,Driver_362,Chennai,Hatchback,4.7,30,199145.6,57.9,114.3,82.4,Inactive,0.152,1596.61,19527.88,100,305535.62,196818.32
363,100363,Driver_363,Delhi,Mini EV,6.4,60,143966.7,40.8,139.1,75.2,Inactive,0.176,850.52,36763.67,160,135742.15,78570.63
